sha256_hashed_ip,event_timestamp_utc,category,subcategory,event_json,digital_remedy_channel,digital_remedy_customer_ntf_status,Digital Remedy Customer Ltv
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 17:30:28 UTC,checkout,,"{""amount"":""131"",""account_id"":""7607260""}",Untracked,yes,130.68
64ff79d6e1af1697be80eba706bcfe15eccecdc0ead25919de11789343a1c205,2022-11-14 17:30:45 UTC,checkout,,"{""amount"":""52"",""account_id"":""500619"")",Other,yes,105.81
5b5a15389a34a96e84a13fa1baf37a6bfd99c64346c912b1856506415191f65b,2022-11-14 17:31:15 UTC,checkout,,"{""amount"":""85"",""account_id"":""500620"")",Other,yes,307.61
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:31:25 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607262""}",Facebook,yes,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:32:39 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7607269""}",Pablo,yes,1357.39
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:33:10 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607270""}",Facebook,yes,36.72
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 17:33:46 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607271""}",Facebook,yes,36.72
f337a2c65d748d15a9c5505d494310ad66104c1bf6bcc4a37c97ea98534b119c,2022-11-14 17:36:20 UTC,checkout,,"{""amount"":""179"",""account_id"":""500622"")",Google,no,919.6
96b33a08c86b38a542b93899b8a2786e156f072bc4d80c945f3c64efb12e50dc,2022-11-14 17:36:50 UTC,checkout,,"{""amount"":""52"",""account_id"":""500623"")",Awin,no,627.75
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 17:37:30 UTC,checkout,,"{""amount"":""343"",""account_id"":""7607278""}",Facebook,yes,416.55
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:38:08 UTC,checkout,,"{""amount"":""47"",""account_id"":""7607279""}",Facebook,yes,83.58
f3b1e3e952978fb5a3cb5b95fcb974f5dcc7e638327a9f5720cf974594b24191,2022-11-14 17:41:25 UTC,checkout,,"{""amount"":""37"",""account_id"":""500624"")",Google,yes,58.75
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 17:41:48 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607284""}",Facebook,yes,416.55
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 17:42:44 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607287""}",Pablo,yes,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:43:43 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607289""}",Facebook,yes,79.91
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:43:43 UTC,checkout,,"{""amount"":""316"",""account_id"":""7607288""}",Pablo,yes,315.96
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:44:18 UTC,checkout,,"{""amount"":""6"",""account_id"":""7607294""}",Facebook,yes,79.91
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:45:06 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607295""}",Facebook,yes,36.72
a783b16177b4b2948f018a051bad7bcf9eef5c5ebff824970ee040606e0ac6f2,2022-11-14 17:47:57 UTC,checkout,,"{""amount"":""1244"",""account_id"":""500625"")",Bing,no,9637.86
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 17:50:51 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7607307""}",Untracked,yes,1170.71
150bf19d53a868f8492270bdec2a299404639878b02230c380f0f62dcf606bf6,2022-11-14 17:50:55 UTC,checkout,,"{""amount"":""46"",""account_id"":""500626"")",Other MKT Hardcoded Link,no,1841.05
b32db366cbb13789816f1e5063278be164ba90fc88508f52184517b3cb40a303,2022-11-14 17:52:29 UTC,checkout,,"{""amount"":""130"",""account_id"":""500627"")",Other,yes,240.04
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 17:52:44 UTC,checkout,,"{""amount"":""316"",""account_id"":""7607313""}",Google,no,854.01
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:52:49 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607315""}",Facebook,yes,36.72
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 17:53:47 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607318""}",Facebook,yes,88.39
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:54:17 UTC,checkout,,"{""amount"":""47"",""account_id"":""7607322""}",Facebook,no,73.16
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:54:37 UTC,checkout,,"{""amount"":""38"",""account_id"":""7607327""}",Facebook,yes,38.44
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 17:56:58 UTC,checkout,,"{""amount"":""371"",""account_id"":""7607333""}",Facebook,yes,371.47
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 17:57:08 UTC,checkout,,"{""amount"":""29"",""account_id"":""7607335""}",Facebook,yes,29.38
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:57:34 UTC,checkout,,"{""amount"":""29"",""account_id"":""7607336""}",Facebook,yes,29.38
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 17:57:38 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607337""}",Pablo,no,36.72
fb5f134e67a9391ff8b81c8dd2d72d85080b1ce533c0a8ef226fc8226bbe9911,2022-11-14 18:00:06 UTC,checkout,,"{""amount"":""698"",""account_id"":""500628"")",Google,yes,1106.25
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:01:18 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607350""}",Facebook,yes,36.72
a0cfb75f6e69b4c8b0518be9aff57bf6785356ed3fd4faad82852a5f5b9277aa,2022-11-14 18:02:43 UTC,checkout,,"{""amount"":""52"",""account_id"":""500629"")",Other,yes,108.16
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:02:52 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607354""}",Facebook,yes,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:05:04 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607358""}",Facebook,no,1104.36
a89bb386a2892b64df7dffd61e4b72143992082a0852f1c12d887cc2ae437162,2022-11-14 18:05:33 UTC,checkout,,"{""amount"":""262"",""account_id"":""500630"")",Google,no,2436.89
081ad452ad1422411fa65c87a6fb4bb0cb4386884f4c7dfeacf9c9ab7f9266d8,2022-11-14 18:06:16 UTC,checkout,,"{""amount"":""39"",""account_id"":""500631"")",Facebook,yes,30.9
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:07:33 UTC,checkout,,"{""amount"":""648"",""account_id"":""7607364""}",Other MKT Hardcoded Link,no,2536.41
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:07:40 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607365""}",MKT,yes,73.44
b33cad04e75a72aed03b99a4c00f849c691a71887d3523432cab057b6e4f5eab,2022-11-14 18:07:46 UTC,checkout,,"{""amount"":""104"",""account_id"":""500632"")",Other,yes,160.69
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:09:10 UTC,checkout,,"{""amount"":""281"",""account_id"":""7607370""}",Google,yes,281.11
b696db37010a521e140b0e0f85929a003274db9273756668552d8325a4ca2159,2022-11-14 18:09:41 UTC,checkout,,"{""amount"":""97"",""account_id"":""500633"")",Other,yes,145.36
75a51a75b6ce1ce34b83c6dc8c992841e2a8c46a19135477693821b66381d2aa,2022-11-14 18:11:34 UTC,checkout,,"{""amount"":""92"",""account_id"":""500634"")",Awin,yes,143.59
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:12:12 UTC,checkout,,"{""amount"":""316"",""account_id"":""7607377""}",Google,yes,315.96
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:13:01 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607379""}",MKT,yes,73.44
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:13:05 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607380""}",Pablo,yes,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:17:12 UTC,checkout,,"{""amount"":""29"",""account_id"":""7607384""}",Facebook,yes,29.38
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:17:19 UTC,checkout,,"{""amount"":""198"",""account_id"":""7607385""}",Untracked,no,459.21
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:18:03 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607386""}",Facebook,yes,36.72
9714806db91ac1a3ec16d440f7e2496ee3691f5d095d9090f3f188f03b1a3807,2022-11-14 18:20:01 UTC,checkout,,"{""amount"":""135"",""account_id"":""500635"")",Other,yes,319.56
94913922e3f741fc0b99d04158ff93425f5008b5b6ad68ff42754bbe67b4d956,2022-11-14 18:22:31 UTC,checkout,,"{""amount"":""111"",""account_id"":""500636"")",Google,no,197.38
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:25:24 UTC,checkout,,"{""amount"":""316"",""account_id"":""7607389""}",Google,yes,615.39
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:25:54 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607390""}",Google,no,436.96
3ba9a1b74d14693fce61b20d18fa0df8c2ccc6f661c78429ea1669e7869e47d5,2022-11-14 18:26:34 UTC,checkout,,"{""amount"":""23"",""account_id"":""500637"")",Other,no,3447.42
549dad02416d7522b0ca1f930f11a616cd47317e1b86e056f17821fa9b35b337,2022-11-14 18:27:48 UTC,checkout,,"{""amount"":""40"",""account_id"":""500638"")",Google,no,1849.19
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:28:17 UTC,checkout,,"{""amount"":""316"",""account_id"":""7607392""}",Facebook,no,527.74
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:28:38 UTC,checkout,,"{""amount"":""281"",""account_id"":""7607393""}",Pablo,yes,2642.78
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:28:46 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607394""}",Facebook,yes,36.72
d62058d6bfe1fd5120214184ab00b78ae5cf07952e10bee4c3f2fcac0ddfd472,2022-11-14 18:29:55 UTC,checkout,,"{""amount"":""87"",""account_id"":""500639"")",Facebook,no,1492.03
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:32:54 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607400""}",Google,yes,36.72
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:33:09 UTC,checkout,,"{""amount"":""29"",""account_id"":""7607401""}",Untracked,no,93.38
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:33:53 UTC,checkout,,"{""amount"":""186"",""account_id"":""7607403""}",Other MKT Hardcoded Link,no,2409.69
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:34:44 UTC,checkout,,"{""amount"":""29"",""account_id"":""7607404""}",Facebook,yes,29.38
bb69353659b04f42836e8e5e0ba32858a0789393b11e21e14a8f16fcdeb40fb4,2022-11-14 18:36:51 UTC,checkout,,"{""amount"":""146"",""account_id"":""500641"")",Other,no,1748.1
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:37:29 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607409""}",Facebook,no,266.55
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:42:01 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607410""}",Google,no,250.63
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:42:50 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607411""}",Facebook,yes,36.72
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:43:25 UTC,checkout,,"{""amount"":""316"",""account_id"":""7607412""}",Facebook,no,741.6
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:43:26 UTC,checkout,,"{""amount"":""241"",""account_id"":""7607413""}",Google,yes,615.39
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:44:24 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607414""}",Pablo,yes,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:46:12 UTC,checkout,,"{""amount"":""241"",""account_id"":""7607415""}",Facebook,no,741.6
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:51:13 UTC,checkout,,"{""amount"":""58"",""account_id"":""7607422""}",Google,yes,615.39
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:52:23 UTC,checkout,,"{""amount"":""47"",""account_id"":""7607424""}",Facebook,yes,46.86
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:52:36 UTC,checkout,,"{""amount"":""22"",""account_id"":""7607426""}",MKT,no,248.99
d6c48dcc67939fbdba7d2b9e206f4d35aae57307b62033077eb24bf739e73701,2022-11-14 18:52:59 UTC,checkout,,"{""amount"":""119"",""account_id"":""500643"")",Other,no,4092.62
8bd9de36187d205dfaa7531c0dbd859a0a1deb3278bb784c286cce82a9544af6,2022-11-14 18:54:39 UTC,checkout,,"{""amount"":""129"",""account_id"":""500644"")",Other,no,4301.08
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 18:55:04 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607428""}",Facebook,no,379.83
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:56:42 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607430""}",Facebook,yes,36.72
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 18:58:11 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607431""}",Facebook,no,81.1
9c74dd66b741b2f9f23e9dc3fcdac9eb59852dd62d2f183ecb7026524070ac08,2022-11-14 19:01:17 UTC,checkout,,"{""amount"":""304"",""account_id"":""500646"")",Other,no,713.29
9d684be173bf1c86ee58e0657075c6393b37e598506b4e54edf31f33ee2d2445,2022-11-14 19:02:09 UTC,checkout,,"{""amount"":""27"",""account_id"":""500647"")",Bing,yes,27
25263a2e3d62d5585076823e33275f870af077a66ed0fc808ef765da16d59a79,2022-11-14 19:05:44 UTC,checkout,,"{""amount"":""52"",""account_id"":""500649"")",Google,no,713.57
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:07:21 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607548""}",Pablo,no,82.98
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:08:59 UTC,checkout,,"{""amount"":""1378"",""account_id"":""7607575""}",Pablo,yes,2642.78
d6dc4870311c45a5a3a8431cdc96dde53bcad7ab537f7ffabc9e31980aee97ca,2022-11-14 19:13:03 UTC,checkout,,"{""amount"":""2061"",""account_id"":""500650"")",Google,no,5765.91
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:15:50 UTC,checkout,,"{""amount"":""171"",""account_id"":""7607639""}",Facebook,yes,171.08
188216dd5483f1776267fddbfbce9b1f0b16cf53fdbc457d341f9c05f44b8e41,2022-11-14 19:15:52 UTC,checkout,,"{""amount"":""103"",""account_id"":""500651"")",Other,no,259.02
1554f3f799eb70f7ebe4ae813b143513b260ab7077527f8fe2a17fda0ad25f15,2022-11-14 19:15:59 UTC,checkout,,"{""amount"":""187"",""account_id"":""500652"")",Other,no,6484.83
cd775e1033976ce7da1cbb994b6d2328d42465cc53ac4ed432bd4c86960a2efa,2022-11-14 19:18:08 UTC,checkout,,"{""amount"":""52"",""account_id"":""500653"")",Google,yes,105.93
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:18:55 UTC,checkout,,"{""amount"":""316"",""account_id"":""7607663""}",Facebook,no,693.93
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:18:55 UTC,checkout,,"{""amount"":""316"",""account_id"":""7607664""}",Google,yes,315.96
e9bd518071ad0fe16dfc67ebed111c935716e41282c7c96bc42092219d4cd5bd,2022-11-14 19:20:47 UTC,checkout,,"{""amount"":""157"",""account_id"":""500654"")",Facebook,yes,838.65
6a6300503c1f7786745c255fa34cb36a59ef2689b3d408cd60d53b18e6513886,2022-11-14 19:20:51 UTC,checkout,,"{""amount"":""52"",""account_id"":""500655"")",Other,yes,102.8
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:23:57 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607703""}",Facebook,yes,36.72
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:24:42 UTC,checkout,,"{""amount"":""648"",""account_id"":""7607710""}",Pablo,yes,2642.78
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:26:05 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607723""}",Facebook,yes,36.72
c4350e559459d688d73ad8f232f7f650d052d11bce9deb98ae3b4f5a21e6ae17,2022-11-14 19:27:18 UTC,checkout,,"{""amount"":""51"",""account_id"":""500656"")",Google,no,1032.45
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:30:16 UTC,checkout,,"{""amount"":""99"",""account_id"":""7607757""}",Pablo,yes,2642.78
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:30:40 UTC,checkout,,"{""amount"":""206"",""account_id"":""7607763""}",Other MKT Hardcoded Link,no,1202.19
7f6bf49b89570a90de9139acd5ff3e955bcc31142bf58e1e8326f40db6e6382e,2022-11-14 19:33:04 UTC,checkout,,"{""amount"":""204"",""account_id"":""500657"")",Other,no,3605.97
ee3659b74013b10762a60ef4b3b16c95447d20d65b1ab31e04d748356c491c6d,2022-11-14 19:35:04 UTC,checkout,,"{""amount"":""94"",""account_id"":""500658"")",Google,yes,412.86
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:35:06 UTC,checkout,,"{""amount"":""118"",""account_id"":""7607807""}",Google,no,1309.43
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:35:34 UTC,checkout,,"{""amount"":""186"",""account_id"":""7607811""}",Pablo,no,214.98
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:36:56 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607825""}",MKT,yes,68.73
ee3659b74013b10762a60ef4b3b16c95447d20d65b1ab31e04d748356c491c6d,2022-11-14 19:37:38 UTC,checkout,,"{""amount"":""130"",""account_id"":""500659"")",Other,yes,412.86
e0948380649304749ac8f89de3dc97380fcc7f45b6f74a24481726ee5fb5f746,2022-11-14 19:38:07 UTC,checkout,,"{""amount"":""143"",""account_id"":""500660"")",Other,no,521
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:38:14 UTC,checkout,,"{""amount"":""43"",""account_id"":""7607840""}",Facebook,no,80.91
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:40:06 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607862""}",Facebook,no,82.98
a919924bae4273e2da95cce6ca8a3946c093d4dfa27efaf41a8ab80a35f6f858,2022-11-14 19:40:53 UTC,checkout,,"{""amount"":""144"",""account_id"":""500661"")",Other,yes,233.74
f4fe1cde5a40fe4978f438832623a3c44ee0344dcb1f5d40bfce702eee5b4fbf,2022-11-14 19:41:20 UTC,checkout,,"{""amount"":""110"",""account_id"":""500662"")",Google,no,415.66
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:41:36 UTC,checkout,,"{""amount"":""316"",""account_id"":""7607881""}",Google,no,816.02
5f46d21f6b9658901325e3d865bf71736220edbe9b4debbad9910b26a6e10ebf,2022-11-14 19:43:34 UTC,checkout,,"{""amount"":""103"",""account_id"":""500663"")",Google,no,1236.99
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:45:42 UTC,checkout,,"{""amount"":""47"",""account_id"":""7607931""}",Google,yes,46.86
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:48:36 UTC,checkout,,"{""amount"":""37"",""account_id"":""7607962""}",Pablo,yes,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:48:58 UTC,checkout,,"{""amount"":""186"",""account_id"":""7607966""}",Facebook,no,1565.37
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:49:10 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7607969""}",Pablo,no,2417.87
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:49:45 UTC,checkout,,"{""amount"":""241"",""account_id"":""7607975""}",Google,no,816.02
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:53:15 UTC,checkout,,"{""amount"":""316"",""account_id"":""7608007""}",Pablo,no,387.77
ff574c935f4d4dc6c0d7240f1d241917dffd671904574986a3d54c499770a546,2022-11-14 19:54:23 UTC,checkout,,"{""amount"":""143"",""account_id"":""500667"")",Google,yes,274
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:55:17 UTC,checkout,,"{""amount"":""37"",""account_id"":""7608027""}",Facebook,yes,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 19:55:48 UTC,checkout,,"{""amount"":""648"",""account_id"":""7608033""}",Pablo,no,2417.87
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:56:46 UTC,checkout,,"{""amount"":""37"",""account_id"":""7608042""}",Pablo,yes,36.72
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 19:59:53 UTC,checkout,,"{""amount"":""186"",""account_id"":""7608057""}",Other MKT Hardcoded Link,no,222.99
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 20:03:20 UTC,checkout,,"{""amount"":""29"",""account_id"":""7608084""}",Pablo,yes,29.38
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 20:03:48 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7608089""}",Facebook,no,1565.37
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 20:04:25 UTC,checkout,,"{""amount"":""186"",""account_id"":""7608095""}",Other MKT Hardcoded Link,no,1136.83
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-14 20:05:02 UTC,checkout,,"{""amount"":""37"",""account_id"":""7608099""}",Facebook,yes,36.13
b9543a4da9f1b728267ad13e16a0ca896fb2d8d9e94ab566bda528d4c908fabf,2022-11-14 20:07:00 UTC,checkout,,"{""amount"":""104"",""account_id"":""500668"")",Other,no,248.98
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-14 20:10:22 UTC,checkout,,"{""amount"":""93"",""account_id"":""7608114""}",MKT,yes,92.61
